1.395547E-10 4.97306E-06
1.423676E-10 4.95105E-06
1.440000E-10 4.9351E-06
1.450000E-10 4.93977E-06
1.460000E-10 4.90459E-06
1.470000E-10 4.93264E-06
1.480000E-10 4.91463E-06
1.490000E-10 4.92939E-06
1.500000E-10 4.9216E-06
1.510000E-10 4.93595E-06
1.525258E-10 4.88422E-06
1.539777E-10 4.85283E-06
1.550000E-10 4.82048E-06
1.560000E-10 4.82805E-06
1.570000E-10 4.80936E-06
1.580000E-10 4.81123E-06
1.590000E-10 4.79476E-06
1.600000E-10 4.80014E-06
1.610000E-10 4.78672E-06
1.625485E-10 4.81245E-06
1.630000E-10 4.81937E-06
1.639030E-10 4.81393E-06
1.655967E-10 4.7919E-06
1.670000E-10 4.77449E-06
1.680000E-10 4.78492E-06
1.698417E-10 4.76547E-06
1.710000E-10 4.76024E-06
1.720000E-10 4.76026E-06
1.730000E-10 4.73922E-06
1.746827E-10 4.74966E-06
1.763604E-10 4.76942E-06
1.770000E-10 4.79204E-06
1.782793E-10 4.67103E-06
1.787521E-10 4.54081E-06
1.792249E-10 4.21587E-06
1.797656E-10 3.59873E-06
1.801934E-10 3.06267E-06
1.807475E-10 2.29329E-06
1.810332E-10 1.91976E-06
1.813038E-10 1.73265E-06
1.815185E-10 1.58418E-06
1.818918E-10 1.32605E-06
1.823313E-10 1.15269E-06
1.828179E-10 1.00799E-06
1.834802E-10 8.83066E-07
1.843294E-10 7.7632E-07
1.852310E-10 7.05971E-07
1.863534E-10 6.54858E-07
1.879387E-10 5.85106E-07
1.896364E-10 5.34089E-07
1.930319E-10 4.52979E-07
1.974374E-10 4.10861E-07
1.980000E-10 3.95337E-07
1.991252E-10 4.06529E-07
2.000000E-10 4.12294E-07
2.010000E-10 3.81765E-07
2.020000E-10 3.96127E-07
2.031509E-10 3.63829E-07
2.044082E-10 3.5002E-07
2.059537E-10 3.19702E-07
2.060000E-10 3.18284E-07
2.060925E-10 3.18864E-07
2.062776E-10 3.20023E-07
2.066478E-10 3.22343E-07
2.070000E-10 3.24549E-07
2.077043E-10 3.12986E-07
2.087266E-10 2.96113E-07
2.090000E-10 2.91592E-07
2.095467E-10 2.94321E-07
2.100000E-10 2.96583E-07
2.109066E-10 2.77999E-07
2.120000E-10 2.72302E-07
2.130000E-10 2.74566E-07
2.150000E-10 2.52744E-07
2.170000E-10 2.11809E-07
2.180000E-10 2.15623E-07
2.198691E-10 1.82694E-07
2.200000E-10 1.79595E-07
2.202617E-10 1.80457E-07
2.207852E-10 1.82181E-07
2.210000E-10 1.82888E-07
2.214296E-10 1.80133E-07
2.222889E-10 1.75317E-07
2.240000E-10 1.674E-07
2.250000E-10 1.81442E-07
2.260000E-10 1.60734E-07
2.274859E-10 1.69087E-07
2.280000E-10 1.74057E-07
2.290283E-10 1.64378E-07
2.308635E-10 1.44335E-07
2.320000E-10 1.18142E-07
2.330000E-10 1.32623E-07
2.345444E-10 1.15927E-07
2.350000E-10 1.03588E-07
2.359112E-10 1.07373E-07
2.360000E-10 1.07742E-07
2.361777E-10 1.05446E-07
2.365330E-10 1.00854E-07
2.372436E-10 9.09665E-08
2.386650E-10 7.21456E-08
2.407957E-10 5.84728E-08
2.410000E-10 5.60596E-08
2.414086E-10 5.6287E-08
2.420000E-10 5.6616E-08
2.430000E-10 4.43176E-08
2.440000E-10 4.47857E-08
2.450000E-10 3.33274E-08
2.468512E-10 4.56127E-08
2.470000E-10 4.68372E-08
2.472975E-10 4.26657E-08
2.478926E-10 3.43228E-08
2.480000E-10 3.28172E-08
2.482148E-10 3.51761E-08
2.486443E-10 3.98938E-08
2.495034E-10 4.46745E-08
2.500000E-10 4.55369E-08
2.509931E-10 4.07299E-08
2.520000E-10 3.36549E-08
2.530000E-10 3.37572E-08
2.540000E-10 2.25185E-08
2.559684E-10 2.6986E-08
2.560000E-10 2.70538E-08
2.560632E-10 2.66128E-08
2.561895E-10 2.57307E-08
2.564421E-10 2.39666E-08
2.569474E-10 2.04385E-08
2.570000E-10 2.00715E-08
2.571051E-10 2.03102E-08
2.573153E-10 2.07877E-08
2.577358E-10 2.17427E-08
2.585767E-10 2.42931E-08
2.590000E-10 2.57244E-08
2.598465E-10 2.24384E-08
2.610000E-10 1.6051E-08
2.620000E-10 1.61348E-08
2.630000E-10 1.49651E-08
2.650000E-10 2.99446E-08
2.680000E-10 1.3154E-08
2.690000E-10 1.85706E-08
2.710000E-10 1.73708E-08
2.730000E-10 2.15418E-08
2.740000E-10 2.01971E-08
2.760000E-10 2.19118E-08
2.790000E-10 9.92909E-09
2.820000E-10 1.66815E-08
2.830000E-10 1.1773E-08
2.850000E-10 1.8946E-08
2.870000E-10 6.7026E-09
2.880000E-10 1.54946E-08
2.890000E-10 1.17452E-08
2.900000E-10 1.30026E-08
2.910000E-10 1.11972E-08
2.930000E-10 1.23839E-08
2.940000E-10 1.03948E-08
2.950000E-10 1.10622E-08
2.970000E-10 1.03731E-08
2.980000E-10 1.04745E-08
2.990000E-10 7.9165E-09
3.000000E-10 8.2998E-09
3.010000E-10 7.9547E-09
3.020000E-10 1.08244E-08
3.040000E-10 5.42852E-09
3.050000E-10 1.05426E-08
3.060000E-10 4.4687E-09
3.070000E-10 1.17219E-08
3.088037E-10 6.99521E-09
3.100000E-10 4.3264E-09
3.120000E-10 8.68572E-09
3.130000E-10 3.50036E-09
3.140000E-10 7.44541E-09
3.150000E-10 5.89878E-09
3.170000E-10 7.91301E-09
3.180000E-10 5.05703E-09
3.200000E-10 7.61802E-09
3.220000E-10 3.51796E-09
3.230000E-10 8.06161E-09
3.240000E-10 3.12979E-09
3.250000E-10 4.75847E-09
3.260000E-10 1.02903E-09
3.270000E-10 5.47676E-09
3.280000E-10 4.6742E-09
3.290000E-10 6.703E-09
3.310000E-10 5.88244E-09
3.320000E-10 3.92492E-09
3.330000E-10 5.42538E-09
3.340000E-10 4.31317E-09
3.350000E-10 5.8767E-09
3.370000E-10 2.34885E-09
3.380000E-10 3.60566E-09
3.400000E-10 9.26678E-10
3.410000E-10 2.45136E-09
3.420000E-10 2.13324E-09
3.440000E-10 4.8695E-09
3.450000E-10 2.36121E-09
3.470000E-10 5.82604E-09
3.480000E-10 -3.0496E-10
3.500000E-10 4.00172E-09
3.529902E-10 1.35741E-09
3.550000E-10 -3.20755E-09
3.560000E-10 1.37282E-09
3.570000E-10 1.30131E-09
3.580000E-10 3.2855E-09
3.590000E-10 3.04123E-09
3.610000E-10 3.23412E-09
3.640000E-10 6.24354E-10
3.650000E-10 2.07724E-09
3.660000E-10 9.20273E-10
3.680000E-10 3.0277E-09
3.690000E-10 6.69033E-10
3.700000E-10 2.50901E-09
3.710000E-10 6.8475E-10
3.730000E-10 2.96141E-09
3.740000E-10 6.26133E-10
3.750000E-10 4.22667E-09
3.770000E-10 4.2227E-10
3.780000E-10 1.99127E-09
3.790000E-10 1.30057E-09
3.800000E-10 0
