time	I(I1)
1.703954285714341e-009	0.000000e+000
1.705668571428627e-009	0.000000e+000
1.707382857142913e-009	0.000000e+000
1.709097142857199e-009	0.000000e+000
1.710811428571485e-009	0.000000e+000
1.712525714285770e-009	0.000000e+000
1.714240000000056e-009	0.000000e+000
1.715382857142914e-009	0.000000e+000
1.716525714285771e-009	0.000000e+000
1.717668571428628e-009	0.000000e+000
1.718811428571485e-009	0.000000e+000
1.719954285714343e-009	0.000000e+000
1.721097142857200e-009	0.000000e+000
1.722240000000057e-009	0.000000e+000
1.724240000000057e-009	0.000000e+000
1.726240000000058e-009	0.000000e+000
1.729240000000058e-009	0.000000e+000
1.730382857142915e-009	0.000000e+000
1.731525714285772e-009	0.000000e+000
1.732668571428630e-009	0.000000e+000
1.733811428571487e-009	0.000000e+000
1.734954285714344e-009	0.000000e+000
1.736097142857201e-009	0.000000e+000
1.737240000000059e-009	0.000000e+000
1.739240000000059e-009	0.000000e+000
1.741240000000059e-009	0.000000e+000
1.744240000000059e-009	0.000000e+000
1.745382857142917e-009	0.000000e+000
1.746525714285774e-009	0.000000e+000
1.747668571428631e-009	0.000000e+000
1.748811428571488e-009	0.000000e+000
1.749954285714346e-009	0.000000e+000
1.751097142857203e-009	0.000000e+000
1.752240000000060e-009	0.000000e+000
1.754240000000060e-009	0.000000e+000
1.756240000000061e-009	0.000000e+000
1.759240000000061e-009	0.000000e+000
1.761097142857204e-009	0.000000e+000
1.762954285714347e-009	0.000000e+000
1.764811428571490e-009	0.000000e+000
1.766668571428633e-009	0.000000e+000
1.768525714285776e-009	0.000000e+000
1.770382857142919e-009	0.000000e+000
1.772240000000062e-009	0.000000e+000
1.773668571428634e-009	0.000000e+000
1.775097142857205e-009	0.000000e+000
1.776525714285777e-009	0.000000e+000
1.777954285714348e-009	0.000000e+000
1.779382857142920e-009	0.000000e+000
1.780811428571492e-009	0.000000e+000
1.782240000000063e-009	0.000000e+000
1.784240000000063e-009	0.000000e+000
1.785240000000063e-009	0.000000e+000
1.786240000000064e-009	0.000000e+000
1.788240000000064e-009	0.000000e+000
1.789954285714350e-009	0.000000e+000
1.791668571428636e-009	0.000000e+000
1.793382857142922e-009	0.000000e+000
1.795097142857207e-009	0.000000e+000
1.796811428571493e-009	0.000000e+000
1.798525714285779e-009	0.000000e+000
1.800240000000065e-009	0.000000e+000
1.801811428571494e-009	0.000000e+000
1.803382857142923e-009	0.000000e+000
1.804954285714351e-009	0.000000e+000
1.806525714285780e-009	0.000000e+000
1.808097142857209e-009	0.000000e+000
1.809668571428637e-009	0.000000e+000
1.811240000000066e-009	0.000000e+000
1.816240000000067e-009	0.000000e+000
1.817382857142924e-009	0.000000e+000
1.818525714285781e-009	0.000000e+000
1.819668571428638e-009	0.000000e+000
1.820811428571496e-009	0.000000e+000
1.821954285714353e-009	0.000000e+000
1.823097142857210e-009	0.000000e+000
1.824240000000067e-009	0.000000e+000
1.825525714285782e-009	0.000000e+000
1.826811428571496e-009	0.000000e+000
1.828097142857211e-009	0.000000e+000
1.829382857142925e-009	0.000000e+000
1.830668571428639e-009	0.000000e+000
1.831954285714354e-009	0.000000e+000
1.833240000000068e-009	0.000000e+000
1.834382857142926e-009	0.000000e+000
1.835525714285783e-009	0.000000e+000
1.836668571428640e-009	0.000000e+000
1.837811428571497e-009	0.000000e+000
1.838954285714355e-009	0.000000e+000
1.840097142857212e-009	0.000000e+000
1.841240000000069e-009	0.000000e+000
1.844240000000069e-009	0.000000e+000
1.845240000000069e-009	0.000000e+000
1.846240000000070e-009	0.000000e+000
1.847240000000070e-009	0.000000e+000
1.848240000000070e-009	0.000000e+000
1.849097142857213e-009	0.000000e+000
1.849954285714356e-009	0.000000e+000
1.850811428571499e-009	0.000000e+000
1.851668571428642e-009	0.000000e+000
1.852525714285784e-009	0.000000e+000
1.853382857142928e-009	0.000000e+000
1.854240000000070e-009	0.000000e+000
1.856240000000071e-009	0.000000e+000
1.859240000000071e-009	0.000000e+000
1.862240000000071e-009	0.000000e+000
1.865240000000071e-009	0.000000e+000
1.868240000000071e-009	0.000000e+000
1.869668571428642e-009	0.000000e+000
1.871097142857213e-009	0.000000e+000
1.872525714285784e-009	0.000000e+000
1.873954285714356e-009	0.000000e+000
1.875382857142927e-009	0.000000e+000
1.876811428571498e-009	0.000000e+000
1.878240000000069e-009	0.000000e+000
1.879668571428641e-009	0.000000e+000
1.881097142857212e-009	0.000000e+000
1.882525714285783e-009	0.000000e+000
1.883954285714355e-009	0.000000e+000
1.885382857142926e-009	0.000000e+000
1.886811428571497e-009	0.000000e+000
1.888240000000068e-009	0.000000e+000
1.890240000000068e-009	0.000000e+000
1.892240000000068e-009	0.000000e+000
1.894240000000068e-009	0.000000e+000
1.896240000000068e-009	0.000000e+000
1.899240000000067e-009	0.000000e+000
1.901240000000067e-009	0.000000e+000
1.903240000000067e-009	0.000000e+000
1.904240000000067e-009	0.000000e+000
1.905240000000067e-009	0.000000e+000
1.906240000000066e-009	0.000000e+000
1.907240000000066e-009	0.000000e+000
1.909240000000066e-009	0.000000e+000
1.910525714285780e-009	0.000000e+000
1.911811428571494e-009	0.000000e+000
1.913097142857208e-009	0.000000e+000
1.914382857142923e-009	0.000000e+000
1.915668571428637e-009	0.000000e+000
1.916954285714351e-009	0.000000e+000
1.918240000000065e-009	0.000000e+000
1.920954285714351e-009	0.000000e+000
1.923668571428636e-009	0.000000e+000
1.926382857142922e-009	0.000000e+000
1.929097142857207e-009	0.000000e+000
1.931811428571492e-009	0.000000e+000
1.934525714285778e-009	0.000000e+000
1.937240000000063e-009	0.000000e+000
1.939097142857206e-009	0.000000e+000
1.940954285714349e-009	0.000000e+000
1.942811428571491e-009	0.000000e+000
1.944668571428634e-009	0.000000e+000
1.946525714285776e-009	0.000000e+000
1.948382857142919e-009	0.000000e+000
1.950240000000062e-009	0.000000e+000
1.951811428571490e-009	0.000000e+000
1.953382857142919e-009	0.000000e+000
1.954954285714347e-009	0.000000e+000
1.956525714285775e-009	0.000000e+000
1.958097142857204e-009	0.000000e+000
1.959668571428632e-009	0.000000e+000
1.961240000000061e-009	0.000000e+000
1.962240000000060e-009	0.000000e+000
1.963240000000060e-009	0.000000e+000
1.964240000000060e-009	0.000000e+000
1.965240000000060e-009	0.000000e+000
1.966240000000060e-009	0.000000e+000
1.967240000000060e-009	0.000000e+000
1.968240000000060e-009	0.000000e+000
1.971240000000060e-009	0.000000e+000
1.974240000000059e-009	0.000000e+000
1.977240000000059e-009	0.000000e+000
1.980240000000059e-009	0.000000e+000
1.983240000000058e-009	0.000000e+000
1.986240000000058e-009	0.000000e+000
1.987668571428629e-009	0.000000e+000
1.989097142857200e-009	0.000000e+000
1.990525714285772e-009	0.000000e+000
1.991954285714343e-009	0.000000e+000
1.993382857142914e-009	0.000000e+000
1.994811428571486e-009	0.000000e+000
1.996240000000057e-009	0.000000e+000
1.997954285714343e-009	0.000000e+000
1.999668571428628e-009	0.000000e+000
2.001382857142914e-009	0.000000e+000
2.003097142857199e-009	0.000000e+000
2.004811428571485e-009	0.000000e+000
2.006525714285770e-009	0.000000e+000
2.008240000000056e-009	0.000000e+000
2.009240000000055e-009	0.000000e+000
2.011525714285769e-009	0.000000e+000
2.013811428571484e-009	0.000000e+000
2.016097142857197e-009	0.000000e+000
2.018382857142912e-009	0.000000e+000
2.020668571428626e-009	0.000000e+000
2.022954285714340e-009	0.000000e+000
2.025240000000054e-009	0.000000e+000
2.026954285714339e-009	0.000000e+000
2.028668571428625e-009	0.000000e+000
2.030382857142910e-009	0.000000e+000
2.032097142857196e-009	0.000000e+000
2.033811428571481e-009	0.000000e+000
2.035525714285767e-009	0.000000e+000
2.037240000000052e-009	0.000000e+000
2.039382857142909e-009	0.000000e+000
2.041525714285766e-009	0.000000e+000
2.043668571428623e-009	0.000000e+000
2.045811428571480e-009	0.000000e+000
2.047954285714337e-009	0.000000e+000
2.050097142857194e-009	0.000000e+000
2.052240000000051e-009	0.000000e+000
2.054382857142908e-009	0.000000e+000
2.056525714285765e-009	0.000000e+000
2.058668571428622e-009	0.000000e+000
2.060811428571479e-009	0.000000e+000
2.062954285714336e-009	0.000000e+000
2.065097142857192e-009	0.000000e+000
2.067240000000049e-009	0.000000e+000
2.069382857142906e-009	0.000000e+000
2.071525714285763e-009	0.000000e+000
2.073668571428620e-009	0.000000e+000
2.075811428571477e-009	0.000000e+000
2.077954285714334e-009	0.000000e+000
2.080097142857191e-009	0.000000e+000
2.082240000000048e-009	0.000000e+000
2.084668571428619e-009	0.000000e+000
2.087097142857190e-009	0.000000e+000
2.089525714285761e-009	0.000000e+000
2.091954285714333e-009	0.000000e+000
2.094382857142904e-009	0.000000e+000
2.096811428571475e-009	0.000000e+000
2.099240000000046e-009	0.000000e+000
2.101954285714331e-009	0.000000e+000
2.104668571428617e-009	0.000000e+000
2.107382857142902e-009	0.000000e+000
2.110097142857187e-009	0.000000e+000
2.112811428571473e-009	0.000000e+000
2.115525714285758e-009	0.000000e+000
2.118240000000044e-009	0.000000e+000
2.121668571428615e-009	0.000000e+000
2.125097142857186e-009	0.000000e+000
2.128525714285757e-009	0.000000e+000
2.131954285714328e-009	0.000000e+000
2.135382857142899e-009	0.000000e+000
2.138811428571470e-009	0.000000e+000
2.142240000000041e-009	0.000000e+000
2.144954285714327e-009	0.000000e+000
2.147668571428612e-009	0.000000e+000
2.150382857142898e-009	0.000000e+000
2.153097142857183e-009	0.000000e+000
2.155811428571468e-009	0.000000e+000
2.158525714285754e-009	0.000000e+000
2.161240000000039e-009	0.000000e+000
2.165097142857182e-009	0.000000e+000
2.168954285714324e-009	0.000000e+000
2.172811428571467e-009	0.000000e+000
2.176668571428609e-009	0.000000e+000
2.180525714285751e-009	0.000000e+000
2.184382857142894e-009	0.000000e+000
2.188240000000036e-009	0.000000e+000
2.193525714285750e-009	0.000000e+000
2.198811428571464e-009	0.000000e+000
2.204097142857177e-009	0.000000e+000
2.209382857142891e-009	0.000000e+000
2.214668571428605e-009	0.000000e+000
2.219954285714319e-009	0.000000e+000
2.225240000000032e-009	0.000000e+000
2.230097142857175e-009	0.000000e+000
2.234954285714317e-009	0.000000e+000
2.239811428571459e-009	0.000000e+000
2.244668571428602e-009	0.000000e+000
2.249525714285744e-009	0.000000e+000
2.254382857142887e-009	0.000000e+000
2.259240000000029e-009	0.000000e+000
2.261811428571457e-009	0.000000e+000
2.264382857142885e-009	0.000000e+000
2.266954285714314e-009	0.000000e+000
2.269525714285742e-009	0.000000e+000
2.272097142857170e-009	0.000000e+000
2.274668571428598e-009	0.000000e+000
2.277240000000027e-009	0.000000e+000
2.280954285714312e-009	0.000000e+000
2.284668571428597e-009	0.000000e+000
2.288382857142883e-009	0.000000e+000
2.292097142857168e-009	0.000000e+000
2.295811428571453e-009	0.000000e+000
2.299525714285739e-009	0.000000e+000
2.303240000000024e-009	0.000000e+000
2.307525714285738e-009	0.000000e+000
2.311811428571452e-009	0.000000e+000
2.316097142857165e-009	0.000000e+000
2.320382857142879e-009	0.000000e+000
2.324668571428593e-009	0.000000e+000
2.328954285714307e-009	0.000000e+000
2.333240000000021e-009	0.000000e+000
2.336811428571449e-009	0.000000e+000
2.340382857142877e-009	0.000000e+000
2.343954285714306e-009	0.000000e+000
2.347525714285733e-009	0.000000e+000
2.351097142857162e-009	0.000000e+000
2.354668571428590e-009	0.000000e+000
2.358240000000018e-009	0.000000e+000
2.363097142857160e-009	0.000000e+000
2.367954285714303e-009	0.000000e+000
2.372811428571445e-009	0.000000e+000
2.377668571428587e-009	0.000000e+000
2.382525714285730e-009	0.000000e+000
2.387382857142872e-009	0.000000e+000
2.392240000000015e-009	0.000000e+000
2.397668571428585e-009	0.000000e+000
2.403097142857156e-009	0.000000e+000
2.408525714285727e-009	0.000000e+000
2.413954285714298e-009	0.000000e+000
2.419382857142869e-009	0.000000e+000
2.424811428571440e-009	0.000000e+000
2.430240000000010e-009	0.000000e+000
2.435811428571439e-009	0.000000e+000
2.441382857142867e-009	0.000000e+000
2.446954285714295e-009	0.000000e+000
2.452525714285722e-009	0.000000e+000
2.458097142857150e-009	0.000000e+000
2.463668571428578e-009	0.000000e+000
2.469240000000006e-009	0.000000e+000
2.475097142857148e-009	0.000000e+000
2.480954285714291e-009	0.000000e+000
2.486811428571433e-009	0.000000e+000
2.492668571428575e-009	0.000000e+000
2.498525714285717e-009	0.000000e+000
2.504382857142860e-009	0.000000e+000
2.510240000000002e-009	0.000000e+000
2.515954285714287e-009	0.000000e+000
2.521668571428572e-009	0.000000e+000
2.527382857142857e-009	0.000000e+000
2.533097142857142e-009	0.000000e+000
2.538811428571427e-009	0.000000e+000
2.544525714285712e-009	0.000000e+000
2.550239999999998e-009	0.000000e+000
2.556097142857140e-009	0.000000e+000
2.561954285714282e-009	0.000000e+000
2.567811428571424e-009	0.000000e+000
2.573668571428567e-009	0.000000e+000
2.579525714285709e-009	0.000000e+000
2.585382857142851e-009	0.000000e+000
2.591239999999993e-009	0.000000e+000
2.596811428571421e-009	0.000000e+000
2.602382857142849e-009	0.000000e+000
2.607954285714277e-009	0.000000e+000
2.613525714285705e-009	0.000000e+000
2.619097142857133e-009	0.000000e+000
2.624668571428561e-009	0.000000e+000
2.630239999999989e-009	0.000000e+000
2.636097142857131e-009	0.000000e+000
2.641954285714274e-009	0.000000e+000
2.647811428571416e-009	0.000000e+000
2.653668571428558e-009	0.000000e+000
2.659525714285700e-009	0.000000e+000
2.665382857142843e-009	0.000000e+000
2.671239999999985e-009	0.000000e+000
2.677668571428555e-009	0.000000e+000
2.684097142857126e-009	0.000000e+000
2.690525714285697e-009	0.000000e+000
2.696954285714268e-009	0.000000e+000
2.703382857142839e-009	0.000000e+000
2.709811428571409e-009	0.000000e+000
2.716239999999980e-009	0.000000e+000
2.721525714285693e-009	0.000000e+000
2.726811428571407e-009	0.000000e+000
2.732097142857121e-009	0.000000e+000
2.737382857142835e-009	0.000000e+000
2.742668571428548e-009	0.000000e+000
2.747954285714262e-009	0.000000e+000
2.753239999999976e-009	0.000000e+000
2.757668571428547e-009	0.000000e+000
2.762097142857118e-009	0.000000e+000
2.766525714285689e-009	0.000000e+000
2.770954285714260e-009	0.000000e+000
2.775382857142831e-009	0.000000e+000
2.779811428571402e-009	0.000000e+000
2.784239999999973e-009	0.000000e+000
2.788954285714258e-009	0.000000e+000
2.793668571428543e-009	0.000000e+000
2.798382857142828e-009	0.000000e+000
2.803097142857113e-009	0.000000e+000
2.807811428571399e-009	0.000000e+000
2.812525714285684e-009	0.000000e+000
2.817239999999969e-009	0.000000e+000
2.827525714285682e-009	0.000000e+000
2.837811428571396e-009	0.000000e+000
2.848097142857109e-009	0.000000e+000
2.858382857142822e-009	0.000000e+000
2.868668571428535e-009	0.000000e+000
2.878954285714248e-009	0.000000e+000
2.889239999999961e-009	0.000000e+000
2.900382857142817e-009	0.000000e+000
2.911525714285673e-009	0.000000e+000
2.922668571428529e-009	0.000000e+000
2.933811428571385e-009	0.000000e+000
2.944954285714241e-009	0.000000e+000
2.956097142857097e-009	0.000000e+000
2.967239999999953e-009	0.000000e+000
2.976525714285666e-009	0.000000e+000
2.985811428571380e-009	0.000000e+000
2.995097142857093e-009	0.000000e+000
3.004382857142806e-009	0.000000e+000
3.013668571428519e-009	0.000000e+000
3.022954285714233e-009	0.000000e+000
3.032239999999946e-009	0.000000e+000
3.033239999999946e-009	0.000000e+000
3.038239999999946e-009	0.000000e+000
3.043239999999945e-009	0.000000e+000
3.048239999999944e-009	0.000000e+000
3.053239999999944e-009	0.000000e+000
3.058239999999943e-009	0.000000e+000
3.063239999999943e-009	0.000000e+000
3.068239999999942e-009	0.000000e+000
3.078525714285655e-009	0.000000e+000
3.088811428571369e-009	0.000000e+000
3.099097142857082e-009	0.000000e+000
3.109382857142795e-009	0.000000e+000
3.119668571428508e-009	0.000000e+000
3.129954285714222e-009	0.000000e+000
3.140239999999935e-009	0.000000e+000
3.148382857142791e-009	0.000000e+000
3.156525714285647e-009	0.000000e+000
3.164668571428503e-009	0.000000e+000
3.172811428571360e-009	0.000000e+000
3.180954285714216e-009	0.000000e+000
3.189097142857072e-009	0.000000e+000
3.197239999999929e-009	0.000000e+000
3.204668571428499e-009	0.000000e+000
3.212097142857070e-009	0.000000e+000
3.219525714285640e-009	0.000000e+000
3.226954285714211e-009	0.000000e+000
3.234382857142782e-009	0.000000e+000
3.241811428571352e-009	0.000000e+000
3.249239999999923e-009	0.000000e+000
3.265097142857064e-009	0.000000e+000
3.280954285714205e-009	0.000000e+000
3.296811428571347e-009	0.000000e+000
3.312668571428488e-009	0.000000e+000
3.328525714285629e-009	0.000000e+000
3.344382857142770e-009	0.000000e+000
3.360239999999911e-009	0.000000e+000
3.370811428571339e-009	0.000000e+000
3.381382857142766e-009	0.000000e+000
3.391954285714194e-009	0.000000e+000
3.402525714285621e-009	0.000000e+000
3.413097142857048e-009	0.000000e+000
3.423668571428476e-009	0.000000e+000
3.434239999999903e-009	0.000000e+000
3.437382857142760e-009	0.000000e+000
3.440525714285617e-009	0.000000e+000
3.443668571428474e-009	0.000000e+000
3.446811428571330e-009	0.000000e+000
3.449954285714187e-009	0.000000e+000
3.453097142857044e-009	0.000000e+000
3.456239999999901e-009	0.000000e+000
3.463382857142757e-009	0.000000e+000
3.470525714285613e-009	0.000000e+000
3.477668571428470e-009	0.000000e+000
3.484811428571326e-009	0.000000e+000
3.491954285714183e-009	0.000000e+000
3.499097142857039e-009	0.000000e+000
3.506239999999895e-009	0.000000e+000
3.508811428571324e-009	0.000000e+000
3.511382857142752e-009	0.000000e+000
3.513954285714181e-009	0.000000e+000
3.516525714285609e-009	0.000000e+000
3.519097142857037e-009	0.000000e+000
3.521668571428465e-009	0.000000e+000
3.524239999999894e-009	0.000000e+000
3.527382857142750e-009	0.000000e+000
3.530525714285607e-009	0.000000e+000
3.533668571428464e-009	0.000000e+000
3.536811428571321e-009	0.000000e+000
3.539954285714178e-009	0.000000e+000
3.543097142857034e-009	0.000000e+000
3.546239999999891e-009	0.000000e+000
3.553239999999890e-009	0.000000e+000
3.560239999999890e-009	0.000000e+000
3.567239999999889e-009	0.000000e+000
3.574239999999888e-009	0.000000e+000
3.581239999999887e-009	0.000000e+000
3.588239999999887e-009	0.000000e+000
3.595239999999886e-009	0.000000e+000
3.603668571428456e-009	0.000000e+000
3.612097142857027e-009	0.000000e+000
3.620525714285597e-009	0.000000e+000
3.628954285714168e-009	0.000000e+000
3.637382857142739e-009	0.000000e+000
3.645811428571309e-009	0.000000e+000
3.654239999999880e-009	0.000000e+000
3.659954285714165e-009	0.000000e+000
3.665668571428450e-009	0.000000e+000
3.671382857142735e-009	0.000000e+000
3.677097142857020e-009	0.000000e+000
3.682811428571305e-009	0.000000e+000
3.688525714285590e-009	0.000000e+000
3.694239999999875e-009	0.000000e+000
3.699668571428447e-009	0.000000e+000
3.705097142857018e-009	0.000000e+000
3.710525714285589e-009	0.000000e+000
3.715954285714160e-009	0.000000e+000
3.721382857142731e-009	0.000000e+000
3.726811428571303e-009	0.000000e+000
3.732239999999874e-009	0.000000e+000
3.737382857142732e-009	0.000000e+000
3.742525714285591e-009	0.000000e+000
3.747668571428450e-009	0.000000e+000
3.752811428571309e-009	0.000000e+000
3.757954285714167e-009	0.000000e+000
3.763097142857027e-009	0.000000e+000
3.768239999999885e-009	0.000000e+000
3.772382857142743e-009	0.000000e+000
3.776525714285602e-009	0.000000e+000
3.780668571428460e-009	0.000000e+000
3.784811428571319e-009	0.000000e+000
3.788954285714177e-009	0.000000e+000
3.793097142857036e-009	0.000000e+000
3.797239999999894e-009	0.000000e+000
3.801382857142752e-009	0.000000e+000
3.805525714285611e-009	0.000000e+000
3.809668571428469e-009	0.000000e+000
3.813811428571328e-009	0.000000e+000
3.817954285714186e-009	0.000000e+000
3.822097142857045e-009	0.000000e+000
3.826239999999903e-009	0.000000e+000
3.834668571428476e-009	0.000000e+000
3.843097142857051e-009	0.000000e+000
3.851525714285625e-009	0.000000e+000
3.859954285714199e-009	0.000000e+000
3.868382857142772e-009	0.000000e+000
3.876811428571347e-009	0.000000e+000
3.885239999999921e-009	0.000000e+000
3.896811428571353e-009	0.000000e+000
3.908382857142785e-009	0.000000e+000
3.919954285714217e-009	0.000000e+000
3.931525714285649e-009	0.000000e+000
3.943097142857082e-009	0.000000e+000
3.954668571428513e-009	0.000000e+000
3.966239999999946e-009	0.000000e+000
3.972668571428519e-009	0.000000e+000
3.979097142857093e-009	0.000000e+000
3.985525714285666e-009	0.000000e+000
3.991954285714239e-009	0.000000e+000
3.998382857142812e-009	0.000000e+000
4.004811428571386e-009	0.000000e+000
4.011239999999959e-009	0.000000e+000
4.016097142857104e-009	0.000000e+000
4.020954285714248e-009	0.000000e+000
4.025811428571393e-009	0.000000e+000
4.030668571428537e-009	0.000000e+000
4.035525714285681e-009	0.000000e+000
4.040382857142825e-009	0.000000e+000
4.045239999999970e-009	0.000000e+000
4.057239999999974e-009	0.000000e+000
4.062097142857118e-009	0.000000e+000
4.066954285714262e-009	0.000000e+000
4.071811428571407e-009	0.000000e+000
4.076668571428551e-009	0.000000e+000
4.081525714285695e-009	0.000000e+000
4.086382857142839e-009	0.000000e+000
4.091239999999984e-009	0.000000e+000
4.099811428571415e-009	0.000000e+000
4.108382857142846e-009	0.000000e+000
4.116954285714277e-009	0.000000e+000
4.125525714285709e-009	0.000000e+000
4.134097142857140e-009	0.000000e+000
4.142668571428571e-009	0.000000e+000
4.151240000000002e-009	0.000000e+000
4.159954285714291e-009	0.000000e+000
4.168668571428579e-009	0.000000e+000
4.177382857142867e-009	0.000000e+000
4.186097142857156e-009	0.000000e+000
4.194811428571445e-009	0.000000e+000
4.203525714285733e-009	0.000000e+000
4.212240000000021e-009	0.000000e+000
4.241382857142887e-009	0.000000e+000
4.270525714285753e-009	0.000000e+000
4.299668571428619e-009	0.000000e+000
4.328811428571486e-009	0.000000e+000
4.357954285714351e-009	0.000000e+000
4.387097142857218e-009	0.000000e+000
4.416240000000084e-009	0.000000e+000
4.448811428571522e-009	0.000000e+000
4.481382857142960e-009	0.000000e+000
4.513954285714399e-009	0.000000e+000
4.546525714285838e-009	0.000000e+000
4.579097142857277e-009	0.000000e+000
4.611668571428715e-009	0.000000e+000
4.644240000000154e-009	0.000000e+000
4.697525714285884e-009	0.000000e+000
4.750811428571615e-009	0.000000e+000
4.804097142857346e-009	0.000000e+000
4.857382857143076e-009	0.000000e+000
4.910668571428806e-009	0.000000e+000
4.963954285714537e-009	0.000000e+000
5.017240000000268e-009	0.000000e+000
5.021382857143126e-009	0.000000e+000
5.025525714285985e-009	0.000000e+000
5.029668571428843e-009	0.000000e+000
5.033811428571702e-009	0.000000e+000
5.037954285714560e-009	0.000000e+000
5.042097142857419e-009	0.000000e+000
5.046240000000277e-009	0.000000e+000
5.050240000000278e-009	0.000000e+000
5.054240000000279e-009	0.000000e+000
5.058240000000281e-009	0.000000e+000
5.062240000000282e-009	0.000000e+000
5.066240000000283e-009	0.000000e+000
5.070240000000284e-009	0.000000e+000
5.074240000000285e-009	0.000000e+000
5.081240000000288e-009	0.000000e+000
5.083097142857431e-009	0.000000e+000
5.084954285714574e-009	0.000000e+000
5.086811428571718e-009	0.000000e+000
5.088668571428861e-009	0.000000e+000
5.090525714286005e-009	0.000000e+000
5.092382857143148e-009	0.000000e+000
5.094240000000292e-009	0.000000e+000
5.098668571428864e-009	0.000000e+000
5.103097142857438e-009	0.000000e+000
5.107525714286010e-009	0.000000e+000
5.111954285714583e-009	0.000000e+000
5.116382857143155e-009	0.000000e+000
5.120811428571729e-009	0.000000e+000
5.125240000000301e-009	0.000000e+000
5.130097142857446e-009	0.000000e+000
5.134954285714590e-009	0.000000e+000
5.139811428571734e-009	0.000000e+000
5.144668571428878e-009	0.000000e+000
5.149525714286023e-009	0.000000e+000
5.154382857143167e-009	0.000000e+000
5.159240000000312e-009	0.000000e+000
5.164525714286028e-009	0.000000e+000
5.169811428571744e-009	0.000000e+000
5.175097142857460e-009	0.000000e+000
5.180382857143175e-009	0.000000e+000
5.185668571428891e-009	0.000000e+000
5.190954285714607e-009	0.000000e+000
5.196240000000323e-009	0.000000e+000
5.202097142857468e-009	0.000000e+000
5.207954285714612e-009	0.000000e+000
5.213811428571757e-009	0.000000e+000
5.219668571428901e-009	0.000000e+000
5.225525714286046e-009	0.000000e+000
5.231382857143190e-009	0.000000e+000
5.237240000000335e-009	0.000000e+000
5.243525714286052e-009	0.000000e+000
5.249811428571768e-009	0.000000e+000
5.256097142857484e-009	0.000000e+000
5.262382857143200e-009	0.000000e+000
5.268668571428916e-009	0.000000e+000
5.274954285714633e-009	0.000000e+000
5.281240000000349e-009	0.000000e+000
5.285954285714636e-009	0.000000e+000
5.290668571428923e-009	0.000000e+000
5.295382857143210e-009	0.000000e+000
5.300097142857498e-009	0.000000e+000
5.304811428571785e-009	0.000000e+000
5.309525714286072e-009	0.000000e+000
5.314240000000359e-009	0.000000e+000
5.319382857143217e-009	0.000000e+000
5.324525714286077e-009	0.000000e+000
5.329668571428935e-009	0.000000e+000
5.334811428571794e-009	0.000000e+000
5.339954285714653e-009	0.000000e+000
5.345097142857512e-009	0.000000e+000
5.350240000000370e-009	0.000000e+000
5.358668571428944e-009	0.000000e+000
5.367097142857519e-009	0.000000e+000
5.375525714286092e-009	0.000000e+000
5.383954285714666e-009	0.000000e+000
5.392382857143240e-009	0.000000e+000
5.400811428571814e-009	0.000000e+000
5.409240000000388e-009	0.000000e+000
5.415668571428961e-009	0.000000e+000
5.422097142857535e-009	0.000000e+000
5.428525714286109e-009	0.000000e+000
5.434954285714682e-009	0.000000e+000
5.441382857143255e-009	0.000000e+000
5.447811428571829e-009	0.000000e+000
5.454240000000402e-009	0.000000e+000
5.461525714286119e-009	0.000000e+000
5.468811428571835e-009	0.000000e+000
5.476097142857552e-009	0.000000e+000
5.483382857143268e-009	0.000000e+000
5.490668571428984e-009	0.000000e+000
5.497954285714701e-009	0.000000e+000
5.505240000000418e-009	0.000000e+000
5.513382857143277e-009	0.000000e+000
5.521525714286137e-009	0.000000e+000
5.529668571428996e-009	0.000000e+000
5.537811428571856e-009	0.000000e+000
5.545954285714716e-009	0.000000e+000
5.554097142857576e-009	0.000000e+000
5.562240000000435e-009	0.000000e+000
5.571668571429009e-009	0.000000e+000
5.581097142857584e-009	0.000000e+000
5.590525714286158e-009	0.000000e+000
5.599954285714732e-009	0.000000e+000
5.609382857143306e-009	0.000000e+000
5.618811428571881e-009	0.000000e+000
5.628240000000455e-009	0.000000e+000
5.633668571429028e-009	0.000000e+000
5.639097142857602e-009	0.000000e+000
5.644525714286175e-009	0.000000e+000
5.649954285714748e-009	0.000000e+000
5.655382857143321e-009	0.000000e+000
5.660811428571894e-009	0.000000e+000
5.666240000000467e-009	0.000000e+000
5.672097142857612e-009	0.000000e+000
5.677954285714756e-009	0.000000e+000
5.683811428571901e-009	0.000000e+000
5.689668571429045e-009	0.000000e+000
5.695525714286190e-009	0.000000e+000
5.701382857143335e-009	0.000000e+000
5.707240000000480e-009	0.000000e+000
5.713811428571910e-009	0.000000e+000
5.720382857143340e-009	0.000000e+000
5.726954285714771e-009	0.000000e+000
5.733525714286202e-009	0.000000e+000
5.740097142857633e-009	0.000000e+000
5.746668571429063e-009	0.000000e+000
5.753240000000494e-009	0.000000e+000
5.760525714286210e-009	0.000000e+000
5.767811428571927e-009	0.000000e+000
5.775097142857644e-009	0.000000e+000
5.782382857143359e-009	0.000000e+000
5.789668571429076e-009	0.000000e+000
5.796954285714793e-009	0.000000e+000
5.804240000000509e-009	0.000000e+000
5.812668571429083e-009	0.000000e+000
5.821097142857658e-009	0.000000e+000
5.829525714286232e-009	0.000000e+000
5.837954285714805e-009	0.000000e+000
